corpus,model,protocol,seed,speaker_id,status,reason,n_utterances,uar,accuracy,macro_f1
cremad,transformer,random,0,1012,complete,,82,0.41666666666666657,0.41463414634146339,0.41567719622593396
cremad,transformer,random,0,1013,complete,,82,0.62896825396825395,0.62195121951219512,0.58798916109911814
cremad,transformer,random,0,1014,complete,,82,0.55158730158730163,0.56097560975609762,0.53484349534317899
cremad,transformer,random,0,1015,complete,,82,0.38888888888888884,0.3902439024390244,0.37096750852373045
cremad,transformer,random,0,1016,complete,,82,0.50396825396825384,0.5,0.48933946488294316
cremad,transformer,random,0,1017,complete,,82,0.43055555555555558,0.42682926829268292,0.39560004265886617
cremad,transformer,random,0,1018,complete,,82,0.6428571428571429,0.63414634146341464,0.60264013651437587
cremad,transformer,random,0,1019,complete,,76,0.46270396270396269,0.46052631578947367,0.42837359772843642
cremad,transformer,random,0,1020,complete,,82,0.61309523809523814,0.6097560975609756,0.61816849816849817
cremad,transformer,random,0,1021,complete,,82,0.52380952380952372,0.51219512195121952,0.4848474800407494
cremad,transformer,random,0,1022,complete,,82,0.49007936507936506,0.48780487804878048,0.45990734411787043
cremad,transformer,random,0,1023,complete,,82,0.46626984126984133,0.46341463414634149,0.42304347826086958
cremad,transformer,random,0,1024,complete,,82,0.49603174603174605,0.48780487804878048,0.46671220092272719
cremad,transformer,random,0,1025,complete,,82,0.41666666666666669,0.41463414634146339,0.40325741890959277
cremad,transformer,random,0,1026,complete,,82,0.60119047619047616,0.59756097560975607,0.57103721003151742
cremad,transformer,random,0,1027,complete,,82,0.63690476190476186,0.63414634146341464,0.61896896896896891
cremad,transformer,random,0,1028,complete,,82,0.4682539682539682,0.46341463414634149,0.44232907978006014
cremad,transformer,random,0,1029,complete,,82,0.45436507936507936,0.45121951219512196,0.42156426646022727
cremad,transformer,random,0,1030,complete,,82,0.65277777777777779,0.64634146341463417,0.63122113125508716
cremad,transformer,random,0,1031,complete,,82,0.41666666666666669,0.40243902439024393,0.33361562948766249
cremad,transformer,random,0,1032,complete,,82,0.50595238095238093,0.5,0.49896118192927452
cremad,transformer,random,0,1033,complete,,82,0.53968253968253965,0.53658536585365857,0.53467824911073869
cremad,transformer,random,0,1034,complete,,82,0.48214285714285704,0.47560975609756095,0.44211836481951422
cremad,transformer,random,0,1035,complete,,82,0.45238095238095233,0.45121951219512196,0.44625487099870403
cremad,transformer,random,0,1036,complete,,82,0.36706349206349204,0.36585365853658536,0.35370104935322327
cremad,transformer,random,0,1037,complete,,82,0.70039682539682546,0.69512195121951215,0.67885379958434988
cremad,transformer,random,0,1038,complete,,82,0.55158730158730152,0.54878048780487809,0.53654645545444335
cremad,transformer,random,0,1039,complete,,82,0.51984126984126988,0.51219512195121952,0.49930989902592332
cremad,transformer,random,0,1040,complete,,82,0.55158730158730152,0.54878048780487809,0.54191637630662026
cremad,transformer,random,0,1041,complete,,82,0.55357142857142849,0.56097560975609762,0.56618552440494407
cremad,transformer,random,0,1042,complete,,82,0.40079365079365087,0.3902439024390244,0.34250360200016949
cremad,transformer,random,0,1043,complete,,82,0.55555555555555558,0.54878048780487809,0.53328478589367878
cremad,transformer,random,0,1044,complete,,82,0.57738095238095244,0.57317073170731703,0.55912622691692448
cremad,transformer,random,0,1045,complete,,82,0.55952380952380942,0.54878048780487809,0.51747424115845164
cremad,transformer,random,0,1046,complete,,82,0.40079365079365076,0.3902439024390244,0.31391147244805784
cremad,transformer,random,0,1047,complete,,82,0.77182539682539675,0.76829268292682928,0.76761344589301572
cremad,transformer,random,0,1048,complete,,82,0.56547619047619047,0.56097560975609762,0.54049016624986701
cremad,transformer,random,0,1049,complete,,82,0.54761904761904756,0.54878048780487809,0.54721052096052081
cremad,transformer,random,0,1050,complete,,82,0.59920634920634919,0.59756097560975607,0.55226572691075726
cremad,transformer,random,0,1051,complete,,82,0.54365079365079361,0.53658536585365857,0.51785418882193079
cremad,transformer,random,0,1052,complete,,82,0.47222222222222227,0.47560975609756095,0.47708812260536404
cremad,transformer,random,0,1053,complete,,82,0.56944444444444442,0.56097560975609762,0.54190017126613343
cremad,transformer,random,0,1054,complete,,82,0.40476190476190471,0.41463414634146339,0.40268528464017184
cremad,transformer,random,0,1055,complete,,82,0.5535714285714286,0.54878048780487809,0.54773455152765493
cremad,transformer,random,0,1056,complete,,82,0.54563492063492058,0.53658536585365857,0.49880686816170688
cremad,transformer,random,0,1057,complete,,82,0.40277777777777785,0.40243902439024393,0.37139053579270964
cremad,transformer,random,0,1058,complete,,82,0.56746031746031744,0.56097560975609762,0.55882376197767292
cremad,transformer,random,0,1059,complete,,82,0.39087301587301587,0.3902439024390244,0.35908090860921055
cremad,transformer,random,0,1060,complete,,82,0.375,0.37804878048780488,0.31939836892667084
cremad,transformer,random,0,1061,complete,,82,0.55952380952380965,0.56097560975609762,0.55134383866267922
cremad,transformer,random,0,1062,complete,,82,0.54563492063492058,0.53658536585365857,0.50033724990305817
cremad,transformer,random,0,1063,complete,,82,0.60714285714285721,0.59756097560975607,0.56764346764346763
cremad,transformer,random,0,1064,complete,,82,0.56746031746031744,0.56097560975609762,0.52304639804639808
cremad,transformer,random,0,1065,complete,,82,0.58134920634920628,0.57317073170731703,0.56115551115551121
cremad,transformer,random,0,1066,complete,,82,0.52182539682539686,0.51219512195121952,0.48866722737434443
cremad,transformer,random,0,1067,complete,,82,0.4464285714285714,0.43902439024390244,0.42181554103122726
cremad,transformer,random,0,1068,complete,,82,0.59126984126984128,0.58536585365853655,0.54695051425095842
cremad,transformer,random,0,1069,complete,,82,0.47420634920634913,0.47560975609756095,0.48327881795623734
cremad,transformer,random,0,1070,complete,,82,0.50396825396825395,0.5,0.46698568316215378
cremad,transformer,random,0,1071,complete,,82,0.44047619047619047,0.43902439024390244,0.43407919473082385
cremad,transformer,random,0,1072,complete,,82,0.59920634920634919,0.59756097560975607,0.59109955604208475
cremad,transformer,random,0,1073,complete,,82,0.52182539682539686,0.51219512195121952,0.51114091434457565
cremad,transformer,random,0,1074,complete,,82,0.36309523809523808,0.35365853658536583,0.28677474613033616
cremad,transformer,random,0,1075,complete,,82,0.44246031746031744,0.43902439024390244,0.41003562029272089
cremad,transformer,random,0,1076,complete,,81,0.43939393939393939,0.43209876543209874,0.43689901081205429
cremad,transformer,random,0,1077,complete,,82,0.51587301587301582,0.51219512195121952,0.46010528025374264
cremad,transformer,random,0,1078,complete,,82,0.66468253968253965,0.65853658536585369,0.64018883415435135
cremad,transformer,random,0,1079,complete,,82,0.47222222222222215,0.46341463414634149,0.4101900215101309
cremad,transformer,random,0,1080,complete,,82,0.66666666666666663,0.67073170731707321,0.66142857142857137
cremad,transformer,random,0,1081,complete,,82,0.55952380952380942,0.56097560975609762,0.54305417413407098
cremad,transformer,random,0,1082,complete,,82,0.30555555555555552,0.3048780487804878,0.25794060314184147
cremad,transformer,random,0,1083,complete,,82,0.53769841269841268,0.53658536585365857,0.54866262943414246
cremad,transformer,random,0,1084,complete,,82,0.50793650793650802,0.5,0.49752165008125737
cremad,transformer,random,0,1085,complete,,82,0.61309523809523803,0.6097560975609756,0.59707972582972579
cremad,transformer,random,0,1086,complete,,82,0.47420634920634924,0.47560975609756095,0.44568296049108058
cremad,transformer,random,0,1087,complete,,82,0.41666666666666669,0.41463414634146339,0.42120565837671098
cremad,transformer,random,0,1088,complete,,82,0.46626984126984122,0.46341463414634149,0.45309042809042815
cremad,transformer,random,0,1089,complete,,82,0.47222222222222227,0.47560975609756095,0.44705664705664705
cremad,transformer,random,0,1090,complete,,82,0.51388888888888884,0.51219512195121952,0.51908059388190297
cremad,transformer,random,0,1091,complete,,82,0.58134920634920639,0.57317073170731703,0.56058513744788252
cremad,transformer,random,1,1001,complete,,82,0.25992063492063494,0.25609756097560976,0.2224888750367946
cremad,transformer,random,1,1002,complete,,81,0.4264069264069264,0.43209876543209874,0.45099857130749577
cremad,transformer,random,1,1003,complete,,82,0.6071428571428571,0.6097560975609756,0.61011696636696644
cremad,transformer,random,1,1004,complete,,82,0.49603174603174605,0.5,0.47844524179383069
cremad,transformer,random,1,1005,complete,,82,0.5892857142857143,0.58536585365853655,0.58505223171889831
cremad,transformer,random,1,1006,complete,,82,0.61507936507936511,0.6097560975609756,0.6044446932377967
cremad,transformer,random,1,1007,complete,,82,0.45833333333333331,0.45121951219512196,0.42340061413287949
cremad,transformer,random,1,1008,complete,,76,0.44172494172494176,0.43421052631578949,0.4131925779663031
cremad,transformer,random,1,1009,complete,,76,0.62354312354312358,0.61842105263157898,0.62199807013106245
cremad,transformer,random,1,1010,complete,,82,0.6428571428571429,0.64634146341463417,0.64529095850934937
cremad,transformer,random,1,1011,complete,,82,0.56150793650793651,0.56097560975609762,0.55824360067326817
cremad,transformer,random,1,1012,complete,,82,0.56150793650793651,0.56097560975609762,0.57065494830200714
cremad,transformer,random,1,1013,complete,,82,0.61309523809523803,0.6097560975609756,0.59824447504754408
cremad,transformer,random,1,1014,complete,,82,0.61111111111111105,0.62195121951219512,0.59026146267525581
cremad,transformer,random,1,1015,complete,,82,0.5,0.5,0.46827611386434914
cremad,transformer,random,1,1016,complete,,82,0.54563492063492058,0.54878048780487809,0.54129471653981465
cremad,transformer,random,1,1017,complete,,82,0.52579365079365081,0.52439024390243905,0.47470595776783236
cremad,transformer,random,1,1018,complete,,82,0.61507936507936511,0.6097560975609756,0.58466710758377427
cremad,transformer,random,1,1019,complete,,76,0.47319347319347321,0.47368421052631576,0.47439865767478273
cremad,transformer,random,1,1020,complete,,82,0.65873015873015872,0.65853658536585369,0.65713978368440606
cremad,transformer,random,1,1021,complete,,82,0.48015873015873006,0.47560975609756095,0.46942030913662119
cremad,transformer,random,1,1022,complete,,82,0.59920634920634919,0.59756097560975607,0.58193494080590857
cremad,transformer,random,1,1023,complete,,82,0.41269841269841273,0.41463414634146339,0.3710610109990915
cremad,transformer,random,1,1024,complete,,82,0.5,0.5,0.49744924510014377
cremad,transformer,random,1,1025,complete,,82,0.42857142857142855,0.42682926829268292,0.3964288252144324
cremad,transformer,random,1,1026,complete,,82,0.55555555555555547,0.54878048780487809,0.535662591984431
cremad,transformer,random,1,1027,complete,,82,0.60119047619047616,0.59756097560975607,0.58408777602326001
cremad,transformer,random,1,1028,complete,,82,0.54365079365079361,0.53658536585365857,0.51420011148272016
cremad,transformer,random,1,1029,complete,,82,0.44642857142857145,0.43902439024390244,0.39592592592592596
cremad,transformer,random,1,1030,complete,,82,0.59126984126984128,0.58536585365853655,0.56653846153846155
cremad,transformer,random,1,1031,complete,,82,0.41269841269841273,0.40243902439024393,0.35767543859649126
cremad,transformer,random,1,1032,complete,,82,0.45238095238095238,0.45121951219512196,0.45777846667872241
cremad,transformer,random,1,1033,complete,,82,0.47222222222222227,0.47560975609756095,0.47842707417919811
cremad,transformer,random,1,1034,complete,,82,0.47817460317460325,0.47560975609756095,0.46402424413994287
cremad,transformer,random,1,1035,complete,,82,0.52579365079365081,0.52439024390243905,0.52083333333333337
cremad,transformer,random,1,1036,complete,,82,0.3075396825396825,0.3048780487804878,0.2851527608111491
cremad,transformer,random,1,1037,complete,,82,0.67658730158730152,0.67073170731707321,0.66004275160285397
cremad,transformer,random,1,1038,complete,,82,0.6607142857142857,0.65853658536585369,0.65938396716428749
cremad,transformer,random,1,1039,complete,,82,0.45634920634920628,0.45121951219512196,0.43674231342897007
cremad,transformer,random,1,1040,complete,,82,0.54960317460317454,0.54878048780487809,0.53315965080670968
cremad,transformer,random,1,1041,complete,,82,0.60317460317460325,0.6097560975609756,0.61238356312040065
cremad,transformer,random,1,1042,complete,,82,0.38690476190476186,0.37804878048780488,0.34278622778622775
cremad,transformer,random,1,1043,complete,,82,0.59126984126984128,0.58536585365853655,0.55759835583081863
cremad,transformer,random,1,1044,complete,,82,0.50198412698412698,0.5,0.49207459207459209
cremad,transformer,random,1,1045,complete,,82,0.60515873015873012,0.59756097560975607,0.56446542810466105
cremad,transformer,random,1,1046,complete,,82,0.43452380952380953,0.42682926829268292,0.34981391196301259
cremad,transformer,random,1,1047,complete,,82,0.71230158730158732,0.70731707317073167,0.70844280240831958
cremad,transformer,random,1,1048,complete,,82,0.625,0.62195121951219512,0.60805311629899328
cremad,transformer,random,1,1049,complete,,82,0.48015873015873006,0.48780487804878048,0.4731228409477935
cremad,transformer,random,1,1050,complete,,82,0.62698412698412698,0.62195121951219512,0.58907049611395024
cremad,transformer,random,1,1051,complete,,82,0.62103174603174605,0.62195121951219512,0.62271134810066953
cremad,transformer,random,1,1052,complete,,82,0.48809523809523808,0.48780487804878048,0.4773399930071594
cremad,transformer,random,1,1053,complete,,82,0.55357142857142849,0.54878048780487809,0.54117140169771749
cremad,transformer,random,1,1054,complete,,82,0.44444444444444442,0.45121951219512196,0.44473749825709663
cremad,transformer,random,1,1055,complete,,82,0.61111111111111116,0.6097560975609756,0.60626649638143892
cremad,transformer,random,1,1056,complete,,82,0.54365079365079361,0.53658536585365857,0.51203703703703696
cremad,transformer,random,1,1057,complete,,82,0.39880952380952378,0.40243902439024393,0.35763480405542447
cremad,transformer,random,1,1058,complete,,82,0.57142857142857151,0.57317073170731703,0.57456247456247456
cremad,transformer,random,1,1059,complete,,82,0.37698412698412698,0.37804878048780488,0.35093457984721077
cremad,transformer,random,1,1060,complete,,82,0.43650793650793646,0.43902439024390244,0.38219527577112711
cremad,transformer,random,1,1061,complete,,82,0.62103174603174605,0.62195121951219512,0.62190878979496866
cremad,transformer,random,1,1062,complete,,82,0.48412698412698418,0.47560975609756095,0.45588561049087373
cremad,transformer,random,1,1063,complete,,82,0.65476190476190477,0.64634146341463417,0.61834235209235211
cremad,transformer,random,1,1064,complete,,82,0.56746031746031733,0.56097560975609762,0.52480595444018852
cremad,transformer,random,1,1065,complete,,82,0.50992063492063489,0.5,0.45895382395382395
cremad,transformer,random,1,1066,complete,,82,0.57936507936507942,0.57317073170731703,0.56795213801298994
cremad,transformer,random,1,1067,complete,,82,0.29761904761904762,0.29268292682926828,0.27675826588870067
cremad,transformer,random,1,1068,complete,,82,0.5714285714285714,0.57317073170731703,0.55555555555555547
cremad,transformer,random,1,1069,complete,,82,0.47420634920634913,0.47560975609756095,0.4560692720143858
cremad,transformer,random,1,1070,complete,,82,0.53373015873015872,0.53658536585365857,0.51568184901518233
cremad,transformer,random,1,1071,complete,,82,0.42857142857142855,0.42682926829268292,0.41063835732027948
cremad,transformer,random,1,1072,complete,,82,0.65873015873015872,0.65853658536585369,0.65180260340744611
cremad,transformer,random,1,1073,complete,,82,0.47420634920634913,0.46341463414634149,0.44368838078515499
cremad,transformer,random,1,1074,complete,,82,0.37103174603174605,0.36585365853658536,0.31993389270277145
cremad,transformer,random,1,1075,complete,,82,0.43055555555555558,0.42682926829268292,0.40111476721646211
cremad,transformer,random,1,1076,complete,,81,0.49025974025974023,0.48148148148148145,0.4778499278499278
cremad,transformer,random,1,1077,complete,,82,0.45634920634920634,0.45121951219512196,0.4135754489413026
cremad,transformer,random,1,1078,complete,,82,0.64682539682539675,0.64634146341463417,0.64097870939976198
cremad,transformer,random,1,1079,complete,,82,0.42460317460317459,0.41463414634146339,0.37695429048812512
cremad,transformer,random,1,1080,complete,,82,0.70436507936507942,0.70731707317073167,0.7085680824811259
cremad,transformer,random,1,1081,complete,,82,0.6071428571428571,0.6097560975609756,0.60244755244755244
