module,original_scale,N,comparison,condition,endpoint,estimate,estimator,id,level,model,n,primary,reference_condition,reference_estimator,ci95_low,ci95_high,interpretation,target_class,threshold_points,available,ci95,reason,b,n_reps,n_undefined_bootstrap,quantity,n_dropped,n_population,rule,interval,n_repeats
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[neutral_filter] vs none),single:*@3,7,0.95,neutral_filter,ep7:subesco_980:wavlm_base_plus:harm_share(mean_e single:e@3[neutral_filter] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.85,1.0,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:ANGRY@3[neutral_filter] vs none),single:ANGRY@3,7,0.9,neutral_filter,ep7:subesco_980:wavlm_base_plus:harm_share(single:ANGRY@3[neutral_filter] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.75,1.0,,ANGRY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:DISGUST@3[neutral_filter] vs none),single:DISGUST@3,7,0.8,neutral_filter,ep7:subesco_980:wavlm_base_plus:harm_share(single:DISGUST@3[neutral_filter] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.6,0.95,,DISGUST,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:FEAR@3[neutral_filter] vs none),single:FEAR@3,7,0.8,neutral_filter,ep7:subesco_980:wavlm_base_plus:harm_share(single:FEAR@3[neutral_filter] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.6,0.95,,FEAR,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:HAPPY@3[neutral_filter] vs none),single:HAPPY@3,7,0.75,neutral_filter,ep7:subesco_980:wavlm_base_plus:harm_share(single:HAPPY@3[neutral_filter] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.55,0.95,,HAPPY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:NEUTRAL@3[neutral_filter] vs none),single:NEUTRAL@3,7,0.95,neutral_filter,ep7:subesco_980:wavlm_base_plus:harm_share(single:NEUTRAL@3[neutral_filter] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.85,1.0,,NEUTRAL,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SAD@3[neutral_filter] vs none),single:SAD@3,7,0.8,neutral_filter,ep7:subesco_980:wavlm_base_plus:harm_share(single:SAD@3[neutral_filter] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.6,0.95,,SAD,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SURPRISE@3[neutral_filter] vs none),single:SURPRISE@3,7,0.85,neutral_filter,ep7:subesco_980:wavlm_base_plus:harm_share(single:SURPRISE@3[neutral_filter] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.7,1.0,,SURPRISE,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[prior_corrected] vs none),single:*@3,7,0.65,prior_corrected,ep7:subesco_980:wavlm_base_plus:harm_share(mean_e single:e@3[prior_corrected] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.45,0.85,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:ANGRY@3[prior_corrected] vs none),single:ANGRY@3,7,0.85,prior_corrected,ep7:subesco_980:wavlm_base_plus:harm_share(single:ANGRY@3[prior_corrected] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.7,1.0,,ANGRY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:DISGUST@3[prior_corrected] vs none),single:DISGUST@3,7,0.8,prior_corrected,ep7:subesco_980:wavlm_base_plus:harm_share(single:DISGUST@3[prior_corrected] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.6,0.95,,DISGUST,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:FEAR@3[prior_corrected] vs none),single:FEAR@3,7,0.7,prior_corrected,ep7:subesco_980:wavlm_base_plus:harm_share(single:FEAR@3[prior_corrected] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.5,0.9,,FEAR,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:HAPPY@3[prior_corrected] vs none),single:HAPPY@3,7,0.65,prior_corrected,ep7:subesco_980:wavlm_base_plus:harm_share(single:HAPPY@3[prior_corrected] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.45,0.85,,HAPPY,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:NEUTRAL@3[prior_corrected] vs none),single:NEUTRAL@3,7,0.65,prior_corrected,ep7:subesco_980:wavlm_base_plus:harm_share(single:NEUTRAL@3[prior_corrected] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.45,0.85,,NEUTRAL,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SAD@3[prior_corrected] vs none),single:SAD@3,7,0.7,prior_corrected,ep7:subesco_980:wavlm_base_plus:harm_share(single:SAD@3[prior_corrected] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.5,0.9,,SAD,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:SURPRISE@3[prior_corrected] vs none),single:SURPRISE@3,7,0.7,prior_corrected,ep7:subesco_980:wavlm_base_plus:harm_share(single:SURPRISE@3[prior_corrected] vs none),subesco_980,wavlm_base_plus,20,False,none,none,0.5,0.9,,SURPRISE,2.0,,,,,,,,,,,,
B1,proportion,,absolute,,,0.38774938354629,,B1:cremad:cnn:accepted_error@b=0.2,cremad,cnn,91,,,,0.3665575504511041,0.4094066114664079,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.295200201694831,,B1:cremad:cnn:error_capture_rate@b=0.2,cremad,cnn,91,,,,0.28045540177912726,0.31025389765693834,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.04029304029304029,,B1:cremad:cnn:share_speakers_coverage_below_0.70@b=0.2,cremad,cnn,91,,,,0.018315018315018312,0.06593406593406594,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,3.666666666666666,,B1:cremad:cnn:count_speakers_coverage_below_0.70@b=0.2,cremad,cnn,91,,,,1.6666666666666665,6.0,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.24618919524770233,,B1:cremad:hubert_base:accepted_error@b=0.2,cremad,hubert_base,91,,,,0.2259458189935045,0.26637294955620056,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.37477018971739245,,B1:cremad:hubert_base:error_capture_rate@b=0.2,cremad,hubert_base,91,,,,0.35493596558256024,0.39495050512345253,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.07326007326007325,,B1:cremad:hubert_base:share_speakers_coverage_below_0.70@b=0.2,cremad,hubert_base,91,,,,0.03663003663003663,0.11355311355311354,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,6.666666666666666,,B1:cremad:hubert_base:count_speakers_coverage_below_0.70@b=0.2,cremad,hubert_base,91,,,,3.3333333333333335,10.333333333333332,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.3557498318762609,,B1:cremad:resnet_se:accepted_error@b=0.2,cremad,resnet_se,91,,,,0.33568210888585187,0.37628955834112765,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.31061241761610797,,B1:cremad:resnet_se:error_capture_rate@b=0.2,cremad,resnet_se,91,,,,0.2940420122696042,0.3275660338964489,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.062271062271062265,,B1:cremad:resnet_se:share_speakers_coverage_below_0.70@b=0.2,cremad,resnet_se,91,,,,0.036630036630036625,0.09157509157509158,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,5.666666666666666,,B1:cremad:resnet_se:count_speakers_coverage_below_0.70@b=0.2,cremad,resnet_se,91,,,,3.333333333333333,8.333333333333334,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.46715982963461106,,B1:cremad:transformer:accepted_error@b=0.2,cremad,transformer,91,,,,0.4478342482945529,0.4859862341240145,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.2639065579686622,,B1:cremad:transformer:error_capture_rate@b=0.2,cremad,transformer,91,,,,0.2474745647767164,0.28056172764536136,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.12454212454212453,,B1:cremad:transformer:share_speakers_coverage_below_0.70@b=0.2,cremad,transformer,91,,,,0.08424908424908424,0.16492673992673862,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,11.333333333333332,,B1:cremad:transformer:count_speakers_coverage_below_0.70@b=0.2,cremad,transformer,91,,,,7.666666666666666,15.008333333333214,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.32896211611746246,,B1:cremad:wav2vec2_base:accepted_error@b=0.2,cremad,wav2vec2_base,91,,,,0.3074918376904843,0.35153829714154294,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.31982020523854543,,B1:cremad:wav2vec2_base:error_capture_rate@b=0.2,cremad,wav2vec2_base,91,,,,0.29767435475378873,0.34208993605779614,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.10622710622710622,,B1:cremad:wav2vec2_base:share_speakers_coverage_below_0.70@b=0.2,cremad,wav2vec2_base,91,,,,0.054945054945054944,0.16483516483516483,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,9.666666666666666,,B1:cremad:wav2vec2_base:count_speakers_coverage_below_0.70@b=0.2,cremad,wav2vec2_base,91,,,,5.0,15.0,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.24899125756556825,,B1:cremad:wavlm_base_plus:accepted_error@b=0.2,cremad,wavlm_base_plus,91,,,,0.23032498311386818,0.26812738457226004,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.3693514651804852,,B1:cremad:wavlm_base_plus:error_capture_rate@b=0.2,cremad,wavlm_base_plus,91,,,,0.35052663621308416,0.38856148869591095,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.07326007326007325,,B1:cremad:wavlm_base_plus:share_speakers_coverage_below_0.70@b=0.2,cremad,wavlm_base_plus,91,,,,0.036630036630036625,0.11721611721611722,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,6.666666666666666,,B1:cremad:wavlm_base_plus:count_speakers_coverage_below_0.70@b=0.2,cremad,wavlm_base_plus,91,,,,3.333333333333333,10.666666666666666,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.25479152656355075,,B1:cremad:wavlm_base_plus_ft:accepted_error@b=0.2,cremad,wavlm_base_plus_ft,91,,,,0.2345213468266595,0.27503690588931934,,,,,,,0.2,2,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.36027275782641455,,B1:cremad:wavlm_base_plus_ft:error_capture_rate@b=0.2,cremad,wavlm_base_plus_ft,91,,,,0.33641851360108416,0.384657196188118,,,,,,,0.2,2,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.14835164835164835,,B1:cremad:wavlm_base_plus_ft:share_speakers_coverage_below_0.70@b=0.2,cremad,wavlm_base_plus_ft,91,,,,0.0989010989010989,0.2032967032967033,,,,,,,0.2,2,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,13.5,,B1:cremad:wavlm_base_plus_ft:count_speakers_coverage_below_0.70@b=0.2,cremad,wavlm_base_plus_ft,91,,,,9.0,18.5,,,,,,,0.2,2,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.5619212962962963,,B1:ravdess:cnn:accepted_error@b=0.2,ravdess,cnn,24,,,,0.5193854642838963,0.6039492342393427,,,,,,,0.2,9,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.2500488749246148,,B1:ravdess:cnn:error_capture_rate@b=0.2,ravdess,cnn,24,,,,0.20537389467646755,0.2979769233848926,,,,,,,0.2,9,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.1898148148148148,,B1:ravdess:cnn:share_speakers_coverage_below_0.70@b=0.2,ravdess,cnn,24,,,,0.11111111111111112,0.26851851851851855,,,,,,,0.2,9,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,4.555555555555555,,B1:ravdess:cnn:count_speakers_coverage_below_0.70@b=0.2,ravdess,cnn,24,,,,2.666666666666667,6.444444444444445,,,,,,,0.2,9,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.27372685185185186,,B1:ravdess:hubert_base:accepted_error@b=0.2,ravdess,hubert_base,24,,,,0.2257722771062627,0.32923988575647234,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.3633486540893948,,B1:ravdess:hubert_base:error_capture_rate@b=0.2,ravdess,hubert_base,24,,,,0.31227062400335687,0.4194674224822294,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.13888888888888887,,B1:ravdess:hubert_base:share_speakers_coverage_below_0.70@b=0.2,ravdess,hubert_base,24,,,,0.027777777777777776,0.2638888888888889,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,3.333333333333333,,B1:ravdess:hubert_base:count_speakers_coverage_below_0.70@b=0.2,ravdess,hubert_base,24,,,,0.6666666666666666,6.333333333333334,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.5026041666666666,,B1:ravdess:resnet_se:accepted_error@b=0.2,ravdess,resnet_se,24,,,,0.46058642852283377,0.5438968111029374,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.2662049456404295,,B1:ravdess:resnet_se:error_capture_rate@b=0.2,ravdess,resnet_se,24,,,,0.22117978846017175,0.31335945460701076,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.18055555555555555,,B1:ravdess:resnet_se:share_speakers_coverage_below_0.70@b=0.2,ravdess,resnet_se,24,,,,0.09722222222222221,0.27777777777777773,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,4.333333333333333,,B1:ravdess:resnet_se:count_speakers_coverage_below_0.70@b=0.2,ravdess,resnet_se,24,,,,2.333333333333333,6.666666666666666,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.5847800925925926,,B1:ravdess:transformer:accepted_error@b=0.2,ravdess,transformer,24,,,,0.5484649152594675,0.6237484464293945,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.23972774754507542,,B1:ravdess:transformer:error_capture_rate@b=0.2,ravdess,transformer,24,,,,0.19899628981974363,0.28283451864564296,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.16666666666666666,,B1:ravdess:transformer:share_speakers_coverage_below_0.70@b=0.2,ravdess,transformer,24,,,,0.09722222222222221,0.25,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,4.0,,B1:ravdess:transformer:count_speakers_coverage_below_0.70@b=0.2,ravdess,transformer,24,,,,2.333333333333333,6.0,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.41232638888888884,,B1:ravdess:wav2vec2_base:accepted_error@b=0.2,ravdess,wav2vec2_base,24,,,,0.3649934758241953,0.46206869171505,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.28655483386513003,,B1:ravdess:wav2vec2_base:error_capture_rate@b=0.2,ravdess,wav2vec2_base,24,,,,0.23493136903229614,0.33782317442667203,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.19444444444444442,,B1:ravdess:wav2vec2_base:share_speakers_coverage_below_0.70@b=0.2,ravdess,wav2vec2_base,24,,,,0.09722222222222221,0.3055555555555555,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,4.666666666666666,,B1:ravdess:wav2vec2_base:count_speakers_coverage_below_0.70@b=0.2,ravdess,wav2vec2_base,24,,,,2.333333333333333,7.333333333333332,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.2922453703703704,,B1:ravdess:wavlm_base_plus:accepted_error@b=0.2,ravdess,wavlm_base_plus,24,,,,0.24539781015619208,0.34284868271652635,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.34667416904173504,,B1:ravdess:wavlm_base_plus:error_capture_rate@b=0.2,ravdess,wavlm_base_plus,24,,,,0.2928680070891176,0.40162136575304824,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.15277777777777776,,B1:ravdess:wavlm_base_plus:share_speakers_coverage_below_0.70@b=0.2,ravdess,wavlm_base_plus,24,,,,0.06944444444444443,0.25,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,3.666666666666666,,B1:ravdess:wavlm_base_plus:count_speakers_coverage_below_0.70@b=0.2,ravdess,wavlm_base_plus,24,,,,1.6666666666666665,6.0,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.3402777777777778,,B1:ravdess:wavlm_base_plus_ft:accepted_error@b=0.2,ravdess,wavlm_base_plus_ft,24,,,,0.2986190093393153,0.3843722778250693,,,,,,,0.2,2,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.3280598594654985,,B1:ravdess:wavlm_base_plus_ft:error_capture_rate@b=0.2,ravdess,wavlm_base_plus_ft,24,,,,0.2811001368479084,0.3755412245549445,,,,,,,0.2,2,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.16666666666666666,,B1:ravdess:wavlm_base_plus_ft:share_speakers_coverage_below_0.70@b=0.2,ravdess,wavlm_base_plus_ft,24,,,,0.08333333333333333,0.2708333333333333,,,,,,,0.2,2,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,4.0,,B1:ravdess:wavlm_base_plus_ft:count_speakers_coverage_below_0.70@b=0.2,ravdess,wavlm_base_plus_ft,24,,,,2.0,6.5,,,,,,,0.2,2,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.5707199546485261,,B1:subesco_980:cnn:accepted_error@b=0.2,subesco_980,cnn,20,,,,0.528373280085588,0.6116745074431335,,,,,,,0.2,9,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.24212896218072533,,B1:subesco_980:cnn:error_capture_rate@b=0.2,subesco_980,cnn,20,,,,0.19382176457573982,0.2909248213574419,,,,,,,0.2,9,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.21111111111111108,,B1:subesco_980:cnn:share_speakers_coverage_below_0.70@b=0.2,subesco_980,cnn,20,,,,0.12777777777777777,0.29999999999999993,,,,,,,0.2,9,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,4.222222222222221,,B1:subesco_980:cnn:count_speakers_coverage_below_0.70@b=0.2,subesco_980,cnn,20,,,,2.5555555555555554,5.999999999999998,,,,,,,0.2,9,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.3843537414965987,,B1:subesco_980:hubert_base:accepted_error@b=0.2,subesco_980,hubert_base,20,,,,0.33324931427887594,0.439756537084327,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.2921573353408787,,B1:subesco_980:hubert_base:error_capture_rate@b=0.2,subesco_980,hubert_base,20,,,,0.24147877971156984,0.3430648029731831,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.18333333333333332,,B1:subesco_980:hubert_base:share_speakers_coverage_below_0.70@b=0.2,subesco_980,hubert_base,20,,,,0.06666666666666667,0.3,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,3.6666666666666665,,B1:subesco_980:hubert_base:count_speakers_coverage_below_0.70@b=0.2,subesco_980,hubert_base,20,,,,1.3333333333333333,6.0,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.5255102040816326,,B1:subesco_980:resnet_se:accepted_error@b=0.2,subesco_980,resnet_se,20,,,,0.49037422717618334,0.5614437334186302,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.2490959690243966,,B1:subesco_980:resnet_se:error_capture_rate@b=0.2,subesco_980,resnet_se,20,,,,0.21634298872616395,0.2820285026396047,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.15,,B1:subesco_980:resnet_se:share_speakers_coverage_below_0.70@b=0.2,subesco_980,resnet_se,20,,,,0.08333333333333333,0.21666666666666665,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,3.0,,B1:subesco_980:resnet_se:count_speakers_coverage_below_0.70@b=0.2,subesco_980,resnet_se,20,,,,1.6666666666666665,4.333333333333333,,,,,,,0.2,3,,count_speakers_coverage_below_0.70,,,,,
B1,proportion,,absolute,,,0.5841836734693878,,B1:subesco_980:transformer:accepted_error@b=0.2,subesco_980,transformer,20,,,,0.5434333965191673,0.6226496489404268,,,,,,,0.2,3,0,accepted_error,,,,,
B1,proportion,,absolute,,,0.246434937179846,,B1:subesco_980:transformer:error_capture_rate@b=0.2,subesco_980,transformer,20,,,,0.2046734333201717,0.28734525072398426,,,,,,,0.2,3,0,error_capture_rate,,,,,
B1,proportion,,absolute,,,0.18333333333333332,,B1:subesco_980:transformer:share_speakers_coverage_below_0.70@b=0.2,subesco_980,transformer,20,,,,0.09999999999999999,0.26666666666666666,,,,,,,0.2,3,,share_speakers_coverage_below_0.70,,,,,
